actual_input_tokens,actual_output_tokens,block,cache_prompt,case,completed_at,concurrency,decode_tokens_per_second,fallback,first_at,generator_delay_ms,ignore_eos,input_tokens_requested,latency_ms,model,node,output_tokens_requested,partial_response,phase,physical_node,planned_at,pure_network_ms,request_id,requester,retry,run_id,selected_node,sent_at,server_timings,status,stop_type,tokens_cached,ttft_ms,zero_prefix_reuse_verified
512,128,1,False,i512-o128-c8,1789045486.3511224,8,18.087081750476315,False,1789045479.3285182,1.5892982482910156,True,512,15496.27632299962,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045470.8532572,,i512-o128-c8-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045470.8548465,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 681.048, ""prompt_per_token_ms"": 1.330171875, ""prompt_per_second"": 751.7825468983096, ""predicted_n"": 128, ""predicted_ms"": 7021.586, ""predicted_per_token_ms"": 55.28807874015748, ""predicted_per_second"": 18.087081750476315}",ok,limit,639,8473.672465999698,True
512,128,1,False,i512-o128-c8,1789045494.062179,8,18.054719162397507,False,1789045487.0264208,5.095005035400391,True,512,23203.827149000062,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045470.8532572,,i512-o128-c8-4,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045470.8583522,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 676.184, ""prompt_per_token_ms"": 1.320671875, ""prompt_per_second"": 757.1903505554701, ""predicted_n"": 128, ""predicted_ms"": 7034.172, ""predicted_per_token_ms"": 55.3871811023622, ""predicted_per_second"": 18.054719162397507}",ok,limit,639,16168.068637000033,True
512,128,1,False,i512-o128-c8,1789045501.7793171,8,18.051937271365816,False,1789045494.7427156,4.414558410644531,True,512,30921.645570999317,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045470.8532572,,i512-o128-c8-3,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045470.8576717,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 681.364, ""prompt_per_token_ms"": 1.3307890625, ""prompt_per_second"": 751.4338884942556, ""predicted_n"": 128, ""predicted_ms"": 7035.256, ""predicted_per_token_ms"": 55.395716535433074, ""predicted_per_second"": 18.051937271365816}",ok,limit,639,23885.0441149998,True
512,128,1,False,i512-o128-c8,1789045509.5035574,8,18.027921417568113,False,1789045502.4576302,0.8099079132080078,True,512,38649.49024299949,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045470.8532572,,i512-o128-c8-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045470.854067,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 678.778, ""prompt_per_token_ms"": 1.32573828125, ""prompt_per_second"": 754.2966919964996, ""predicted_n"": 128, ""predicted_ms"": 7044.628, ""predicted_per_token_ms"": 55.46951181102362, ""predicted_per_second"": 18.027921417568113}",ok,limit,639,31603.562856999815,True
512,128,1,False,i512-o128-c8,1789045517.2300956,8,18.029828150183643,False,1789045510.1998367,7.026910781860352,True,512,46369.81128299976,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045470.8532572,,i512-o128-c8-6,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045470.860284,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 682.385, ""prompt_per_token_ms"": 1.332783203125, ""prompt_per_second"": 750.3095759725082, ""predicted_n"": 128, ""predicted_ms"": 7043.883, ""predicted_per_token_ms"": 55.46364566929134, ""predicted_per_second"": 18.029828150183643}",ok,limit,639,39339.55198999956,True
512,128,1,False,i512-o128-c8,1789045524.9527688,8,18.04367108291436,False,1789045517.9127152,5.759716033935547,True,512,54093.75222000017,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045470.8532572,,i512-o128-c8-5,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045470.859017,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 682.325, ""prompt_per_token_ms"": 1.332666015625, ""prompt_per_second"": 750.3755541713992, ""predicted_n"": 128, ""predicted_ms"": 7038.479, ""predicted_per_token_ms"": 55.42109448818898, ""predicted_per_second"": 18.04367108291436}",ok,limit,639,47053.698725000686,True
512,128,1,False,i512-o128-c8,1789045532.6718588,8,18.046527357896032,False,1789045525.633443,8.751630783081055,True,512,61809.848851000424,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045470.8532572,,i512-o128-c8-7,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045470.8620088,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 681.793, ""prompt_per_token_ms"": 1.331626953125, ""prompt_per_second"": 750.9610688288087, ""predicted_n"": 128, ""predicted_ms"": 7037.365, ""predicted_per_token_ms"": 55.412322834645664, ""predicted_per_second"": 18.046527357896032}",ok,limit,639,54771.43367499957,True
512,128,1,False,i512-o128-c2,1789045574.8324015,2,18.03413705944165,False,1789045567.788919,1.7054080963134766,True,512,7871.1723260003055,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045566.9595206,,i512-o128-c2-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045566.961226,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 821.988, ""prompt_per_token_ms"": 1.6054453125, ""prompt_per_second"": 622.8801393694312, ""predicted_n"": 128, ""predicted_ms"": 7042.2, ""predicted_per_token_ms"": 55.4503937007874, ""predicted_per_second"": 18.03413705944165}",ok,limit,639,827.6903270007097,True
512,128,1,False,i512-o128-c2,1789045582.541514,2,18.073776586774407,False,1789045575.5142846,2.1066665649414062,True,512,15579.886630999681,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045566.9595206,,i512-o128-c2-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045566.9616272,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 682.376, ""prompt_per_token_ms"": 1.332765625, ""prompt_per_second"": 750.3194719626716, ""predicted_n"": 128, ""predicted_ms"": 7026.755, ""predicted_per_token_ms"": 55.32877952755906, ""predicted_per_second"": 18.073776586774407}",ok,limit,639,8552.657641999758,True
512,128,1,False,i512-o128-c1,1789045606.5367832,1,18.03525110536918,False,1789045599.4941645,1.6202926635742188,True,512,7849.698534000709,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045598.6854637,,i512-o128-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045598.687084,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 801.258, ""prompt_per_token_ms"": 1.56495703125, ""prompt_per_second"": 638.9951800793252, ""predicted_n"": 128, ""predicted_ms"": 7041.765, ""predicted_per_token_ms"": 55.44696850393701, ""predicted_per_second"": 18.03525110536918}",ok,limit,639,807.0796649999465,True
512,128,1,False,i512-o128-c4,1789045624.6264496,4,18.0462196367026,False,1789045617.587789,2.6056766510009766,True,512,7850.821547000123,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045616.7730224,,i512-o128-c4-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045616.775628,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 806.85, ""prompt_per_token_ms"": 1.57587890625, ""prompt_per_second"": 634.5665241370763, ""predicted_n"": 128, ""predicted_ms"": 7037.485, ""predicted_per_token_ms"": 55.41326771653543, ""predicted_per_second"": 18.0462196367026}",ok,limit,639,812.1607040002345,True
512,128,1,False,i512-o128-c4,1789045632.3357005,4,18.067662114232295,False,1789045625.3052409,1.3608932495117188,True,512,15561.315093999838,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045616.7730224,,i512-o128-c4-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045616.7743833,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 679.421, ""prompt_per_token_ms"": 1.326994140625, ""prompt_per_second"": 753.5828300862057, ""predicted_n"": 128, ""predicted_ms"": 7029.133, ""predicted_per_token_ms"": 55.34750393700787, ""predicted_per_second"": 18.067662114232295}",ok,limit,639,8530.85630700025,True
512,128,1,False,i512-o128-c4,1789045640.051515,4,18.04604526601789,False,1789045633.0124972,4.4422149658203125,True,512,23274.049855000158,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045616.7730224,,i512-o128-c4-3,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045616.7774646,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 677.655, ""prompt_per_token_ms"": 1.323544921875, ""prompt_per_second"": 755.5467014926475, ""predicted_n"": 128, ""predicted_ms"": 7037.553, ""predicted_per_token_ms"": 55.413803149606295, ""predicted_per_second"": 18.04604526601789}",ok,limit,639,16235.032094999951,True
512,128,1,False,i512-o128-c4,1789045647.754543,4,18.079285210546804,False,1789045640.7292213,3.676891326904297,True,512,30977.84371800026,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045616.7730224,,i512-o128-c4-2,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045616.7766993,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 678.301, ""prompt_per_token_ms"": 1.324806640625, ""prompt_per_second"": 754.8271342663508, ""predicted_n"": 128, ""predicted_ms"": 7024.614, ""predicted_per_token_ms"": 55.311921259842514, ""predicted_per_second"": 18.079285210546804}",ok,limit,639,23952.5221519998,True
128,64,1,False,i128-o64-c1,1789045675.7808993,1,17.389484992460417,False,1789045672.1573365,1.3799667358398438,True,128,3885.6265180002083,qwen2.5:3b-instruct-q8_0,nano,64,True,measure,etri-dev0001-jetorn,1789045671.8938925,,i128-o64-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045671.8952725,"{""cache_n"": 0, ""prompt_n"": 128, ""prompt_ms"": 257.614, ""prompt_per_token_ms"": 2.012609375, ""prompt_per_second"": 496.86740627450376, ""predicted_n"": 64, ""predicted_ms"": 3622.879, ""predicted_per_token_ms"": 57.50601587301587, ""predicted_per_second"": 17.389484992460417}",ok,limit,191,262.06383899989305,True
512,256,1,False,i512-o256-c1,1789045696.771704,1,18.07653733506755,False,1789045682.664783,2.592802047729492,True,512,14907.627996999508,qwen2.5:3b-instruct-q8_0,nano,256,True,measure,etri-dev0001-jetorn,1789045681.8614829,,i512-o256-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045681.8640757,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 795.27, ""prompt_per_token_ms"": 1.55326171875, ""prompt_per_second"": 643.8065059665271, ""predicted_n"": 256, ""predicted_ms"": 14106.684, ""predicted_per_token_ms"": 55.3203294117647, ""predicted_per_second"": 18.07653733506755}",ok,limit,767,800.7068409997373,True
512,128,2,False,,1789047582.8662302,,17.741496340152818,False,1789047575.7078989,0.010251998901367188,True,512,8294.170523000503,qwen2.5:3b-instruct-q8_0,nano,128,True,warmup,etri-dev0001-jetorn,1789047574.5720456,,warmup,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047574.5720558,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 1130.764, ""prompt_per_token_ms"": 2.2085234375, ""prompt_per_second"": 452.7912101906322, ""predicted_n"": 128, ""predicted_ms"": 7158.359, ""predicted_per_token_ms"": 56.365031496063, ""predicted_per_second"": 17.741496340152818}",ok,limit,639,1135.840186000678,True
128,64,2,False,i128-o64-c1,1789047588.6901925,1,17.808729160606752,False,1789047585.1518235,23.249387741088867,True,128,3774.4173519995456,qwen2.5:3b-instruct-q8_0,nano,64,True,measure,etri-dev0001-jetorn,1789047584.892526,,i128-o64-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047584.9157753,"{""cache_n"": 0, ""prompt_n"": 128, ""prompt_ms"": 233.454, ""prompt_per_token_ms"": 1.823859375, ""prompt_per_second"": 548.2878854078319, ""predicted_n"": 64, ""predicted_ms"": 3537.591, ""predicted_per_token_ms"": 56.1522380952381, ""predicted_per_second"": 17.808729160606752}",ok,limit,191,236.04880699986097,True
512,128,2,False,i512-o128-c4,1789047598.7184649,4,18.034705589821495,False,1789047591.675666,0.6225109100341797,True,512,7806.463766999514,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047590.911378,,i512-o128-c4-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047590.9120004,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 757.072, ""prompt_per_token_ms"": 1.47865625, ""prompt_per_second"": 676.2897056026376, ""predicted_n"": 128, ""predicted_ms"": 7041.978, ""predicted_per_token_ms"": 55.44864566929134, ""predicted_per_second"": 18.034705589821495}",ok,limit,639,763.6654129992166,True
512,128,2,False,i512-o128-c4,1789047606.4285884,4,18.059707668791784,False,1789047599.395209,2.1283626556396484,True,512,15515.081359999385,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047590.911378,,i512-o128-c4-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047590.9135063,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 677.422, ""prompt_per_token_ms"": 1.32308984375, ""prompt_per_second"": 755.8065725648119, ""predicted_n"": 128, ""predicted_ms"": 7032.229, ""predicted_per_token_ms"": 55.371881889763785, ""predicted_per_second"": 18.059707668791784}",ok,limit,639,8481.70165800002,True
512,128,2,False,i512-o128-c4,1789047614.149001,4,18.043758244896424,False,1789047607.1093898,4.285335540771484,True,512,23233.337444000426,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047590.911378,,i512-o128-c4-2,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047590.9156632,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 681.515, ""prompt_per_token_ms"": 1.331083984375, ""prompt_per_second"": 751.2673969024893, ""predicted_n"": 128, ""predicted_ms"": 7038.445, ""predicted_per_token_ms"": 55.420826771653545, ""predicted_per_second"": 18.043758244896424}",ok,limit,639,16193.72630199996,True
512,128,2,False,i512-o128-c4,1789047621.8569076,4,18.063355155857597,False,1789047614.8322966,5.288600921630859,True,512,30940.240965000157,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047590.911378,,i512-o128-c4-3,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047590.9166665,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 676.124, ""prompt_per_token_ms"": 1.3205546875, ""prompt_per_second"": 757.2575444740905, ""predicted_n"": 128, ""predicted_ms"": 7030.809, ""predicted_per_token_ms"": 55.360700787401576, ""predicted_per_second"": 18.063355155857597}",ok,limit,639,23915.630211999996,True
512,256,2,False,i512-o256-c1,1789047652.9491343,1,17.996967193434365,False,1789047638.7787926,1.4271736145019531,True,512,14970.082798000476,qwen2.5:3b-instruct-q8_0,nano,256,True,measure,etri-dev0001-jetorn,1789047637.9776225,,i512-o256-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047637.9790497,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 794.451, ""prompt_per_token_ms"": 1.551662109375, ""prompt_per_second"": 644.4702064696249, ""predicted_n"": 256, ""predicted_ms"": 14169.054, ""predicted_per_token_ms"": 55.56491764705883, ""predicted_per_second"": 17.996967193434365}",ok,limit,767,799.7416090001934,True
512,128,2,False,i512-o128-c2,1789047675.088544,2,18.02111933287235,False,1789047668.0401216,1.3840198516845703,True,512,7881.098104000557,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047667.2060585,,i512-o128-c2-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047667.2074425,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 825.843, ""prompt_per_token_ms"": 1.612974609375, ""prompt_per_second"": 619.9725613706238, ""predicted_n"": 128, ""predicted_ms"": 7047.287, ""predicted_per_token_ms"": 55.49044881889764, ""predicted_per_second"": 18.02111933287235}",ok,limit,639,832.6763450004364,True
512,128,2,False,i512-o128-c2,1789047682.7981503,2,18.05961264832701,False,1789047675.7649987,3.087759017944336,True,512,15589.0040459999,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047667.2060585,,i512-o128-c2-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047667.2091463,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 677.233, ""prompt_per_token_ms"": 1.322720703125, ""prompt_per_second"": 756.0175006238621, ""predicted_n"": 128, ""predicted_ms"": 7032.266, ""predicted_per_token_ms"": 55.372173228346455, ""predicted_per_second"": 18.05961264832701}",ok,limit,639,8555.85242899997,True
512,128,2,False,i512-o128-c8,1789047707.3904114,8,18.005077148211274,False,1789047700.3348458,5.738735198974609,True,512,7877.651725999385,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047699.5070217,,i512-o128-c8-3,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047699.5127604,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 814.256, ""prompt_per_token_ms"": 1.59034375, ""prompt_per_second"": 628.7948753217662, ""predicted_n"": 128, ""predicted_ms"": 7053.566, ""predicted_per_token_ms"": 55.53988976377953, ""predicted_per_second"": 18.005077148211274}",ok,limit,639,822.0857939995767,True
512,128,2,False,i512-o128-c8,1789047715.1041582,8,18.055224819536605,False,1789047708.0685961,4.507303237915039,True,512,15592.627985000036,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047699.5070217,,i512-o128-c8-2,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047699.511529,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 679.312, ""prompt_per_token_ms"": 1.32678125, ""prompt_per_second"": 753.7037473208187, ""predicted_n"": 128, ""predicted_ms"": 7033.975, ""predicted_per_token_ms"": 55.38562992125985, ""predicted_per_second"": 18.055224819536605}",ok,limit,639,8557.066546999522,True
512,128,2,False,i512-o128-c8,1789047722.8188987,8,18.051503640505015,False,1789047715.8000724,1.5828609466552734,True,512,23310.292023999864,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047699.5070217,,i512-o128-c8-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047699.5086045,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 678.521, ""prompt_per_token_ms"": 1.325236328125, ""prompt_per_second"": 754.5823931757456, ""predicted_n"": 128, ""predicted_ms"": 7035.425, ""predicted_per_token_ms"": 55.39704724409449, ""predicted_per_second"": 18.051503640505015}",ok,limit,639,16291.465715000413,True
512,128,2,False,i512-o128-c8,1789047730.5283663,8,18.076336225547127,False,1789047723.5008035,7.385969161987305,True,512,31013.95731299999,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047699.5070217,,i512-o128-c8-5,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047699.5144076,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 682.604, ""prompt_per_token_ms"": 1.3332109375, ""prompt_per_second"": 750.0688539768298, ""predicted_n"": 128, ""predicted_ms"": 7025.76, ""predicted_per_token_ms"": 55.320944881889766, ""predicted_per_second"": 18.076336225547127}",ok,limit,639,23986.395257000368,True
512,128,2,False,i512-o128-c8,1789047738.2550879,8,18.028899047534683,False,1789047731.2097583,6.572484970092773,True,512,38741.49395399945,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047699.5070217,,i512-o128-c8-4,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047699.5135942,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 682.097, ""prompt_per_token_ms"": 1.332220703125, ""prompt_per_second"": 750.6263771868224, ""predicted_n"": 128, ""predicted_ms"": 7044.246, ""predicted_per_token_ms"": 55.46650393700787, ""predicted_per_second"": 18.028899047534683}",ok,limit,639,31696.164818999932,True
512,128,2,False,i512-o128-c8,1789047745.9740179,8,18.04730952983206,False,1789047738.9355764,2.1445751190185547,True,512,46464.8515810004,qwen2.5:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047699.5070217,,i512-o128-c8-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047699.5091662,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 681.292, ""prompt_per_token_ms"": 1.3306484375, ""prompt_per_second"": 751.5133011983114, ""predicted_n"": 128, ""predicted_ms"": 7037.06, ""predicted_per_token_ms"": 55.40992125984252, ""predicted_per_second"": 18.04730952983206}",ok,limit,639,39426.41006300073,True
